global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
9300,0.8233493,4.47747,,,,,,,,,,,,,,
9400,0.6105217,4.484693,,,,,,,,,,,,,,
9500,0.66573036,4.416219,,,,,,,,,,,,,,
9600,0.71253496,4.3713226,,,,,,,,,,,,,,
9700,1.4810932,4.36721,,,,,,,,,,,,,,
9771,,,0.9770045,0.7862281157912984,1.0172114,0.7768647709168155,5348.0,0.96692485,0.7579265939512115,2472.0,29977.259174108505,31727.745908498764,29977.259174108505,1749.622261285782,0.7274084091186523,0.0
9800,0.48717225,4.305392,,,,,,,,,,,,,,
9900,0.74798757,4.319473,,,,,,,,,,,,,,
10000,1.2914578,4.282326,,,,,,,,,,,,,,
10100,0.5701283,4.2202954,,,,,,,,,,,,,,
10200,0.6025659,4.1831326,,,,,,,,,,,,,,
10299,,,0.8789162,0.725126018046761,0.932106,0.7270120214358132,5348.0,0.87497157,0.6986370930067232,2472.0,31726.77333116532,33575.70677614212,31726.77333116532,1848.0168306827543,0.7719399929046631,0.0
10300,0.8340193,4.2240653,,,,,,,,,,,,,,
10400,0.7021487,4.1511073,,,,,,,,,,,,,,
10500,1.3574187,4.155995,,,,,,,,,,,,,,
10600,0.84225804,4.129808,,,,,,,,,,,,,,
10700,0.9044154,4.098607,,,,,,,,,,,,,,
10800,0.69182026,4.149807,,,,,,,,,,,,,,
10900,0.4903796,4.044808,,,,,,,,,,,,,,
11000,0.46494883,4.0022144,,,,,,,,,,,,,,
11053,,,0.7860347,0.6832983166297665,0.8467292,0.6890841500506928,5348.0,0.7818774,0.6603700769808868,2472.0,33479.83811211586,35430.95864677429,33479.83811211586,1950.1506533622744,0.8153753280639648,0.0
11100,1.5710207,3.986687,,,,,,,,,,,,,,
11200,0.39477044,3.9648678,,,,,,,,,,,,,,
11300,0.8414292,3.9190586,,,,,,,,,,,,,,
11400,0.4978991,3.9581814,,,,,,,,,,,,,,
11500,0.88491356,3.8688147,,,,,,,,,,,,,,
11600,1.296205,3.9463248,,,,,,,,,,,,,,
11700,0.6581367,3.9350436,,,,,,,,,,,,,,
11750,,,0.72389156,0.6577309590033782,0.791893,0.6678800753150196,5348.0,0.72338855,0.6372758109398168,2472.0,35234.125737428665,37290.055492162704,35234.125737428665,2054.907368659973,0.8586032390594482,0.0
11800,0.4207307,3.8595674,,,,,,,,,,,,,,
11900,1.3841891,3.8816552,,,,,,,,,,,,,,
12000,0.4230087,3.886967,,,,,,,,,,,,,,
12100,1.0478257,3.8843033,,,,,,,,,,,,,,
12200,0.8118929,3.8160942,,,,,,,,,,,,,,
12298,,,0.67417586,0.627968594651661,0.7587323,0.6534833196543234,5348.0,0.688224,0.6196453598196332,2472.0,36982.27563524246,39141.68899345398,36982.27563524246,2158.339833498001,0.9019880294799804,0.0
12300,0.814861,3.8582523,,,,,,,,,,,,,,
12400,0.50592667,3.7671702,,,,,,,,,,,,,,
12500,0.87073845,3.7670112,,,,,,,,,,,,,,
12600,0.6927107,3.80472,,,,,,,,,,,,,,
12700,0.67988884,3.833553,,,,,,,,,,,,,,
12800,0.4387244,3.6975667,,,,,,,,,,,,,,
12900,1.7827965,3.7482834,,,,,,,,,,,,,,
13000,1.0937136,3.7352774,,,,,,,,,,,,,,
13064,,,0.64825875,0.6196014867690228,0.72151613,0.6353980591898808,5348.0,0.6489263,0.6001665549529787,2472.0,38731.034069776535,40993.275223493576,38731.034069776535,2261.1125876903534,0.946819543838501,0.0
13100,0.6608234,3.7059343,,,,,,,,,,,,,,
13200,0.9273417,3.7094824,,,,,,,,,,,,,,
13300,0.64792097,3.666764,,,,,,,,,,,,,,
13400,0.67557496,3.681344,,,,,,,,,,,,,,
13500,0.69114393,3.666752,,,,,,,,,,,,,,
13600,1.0521066,3.6947732,,,,,,,,,,,,,,
13700,0.35351446,3.7239957,,,,,,,,,,,,,,
13732,,,0.677578,0.6383113748420236,0.69486195,0.6235890503548496,5348.0,0.6206474,0.586496861860947,2472.0,40482.14294934273,42882.90748310089,40482.14294934273,2399.5822854042053,0.9913544654846193,0.0
13800,0.5996666,3.5483153,,,,,,,,,,,,,,
13900,0.5894549,3.6481884,,,,,,,,,,,,,,
14000,0.7583676,3.6584015,,,,,,,,,,,,,,
14100,0.77757126,3.5628304,,,,,,,,,,,,,,
14200,0.7518098,3.6348994,,,,,,,,,,,,,,
14300,0.6997277,3.6109831,,,,,,,,,,,,,,
14327,,,0.67288536,0.6380699134547594,0.6743894,0.6145029691498093,5348.0,0.5990469,0.577417585765645,2472.0,42233.61661171913,44736.318913936615,42233.61661171913,2501.466906785965,1.036287546157837,0.0
14400,1.9644897,3.5918665,,,,,,,,,,,,,,
14500,0.49774206,3.5713992,,,,,,,,,,,,,,
14600,0.5412897,3.5513694,,,,,,,,,,,,,,
14700,1.3237609,3.5613718,,,,,,,,,,,,,,
14800,1.4059187,3.520661,,,,,,,,,,,,,,
14900,0.48942912,3.544839,,,,,,,,,,,,,,
15000,0.60801154,3.4979258,,,,,,,,,,,,,,
15100,0.5217053,3.5040402,,,,,,,,,,,,,,
15111,,,0.68584186,0.6484021737222947,0.65060735,0.602935354608217,5348.0,0.5742388,0.564743160075559,2472.0,43982.134917259216,46587.18035006523,43982.134917259216,2603.754958629608,1.081427812576294,0.0
15200,0.5749632,3.5047362,,,,,,,,,,,,,,
15300,0.43858945,3.5479226,,,,,,,,,,,,,,
15400,0.7164014,3.522084,,,,,,,,,,,,,,
15500,0.9881271,3.5330656,,,,,,,,,,,,,,
15600,1.1900145,3.4854937,,,,,,,,,,,,,,
15700,0.65684885,3.441115,,,,,,,,,,,,,,
15794,,,0.64025784,0.6189026723736967,0.6329086,0.5946603582291314,5348.0,0.55542874,0.5571466292933601,2472.0,45730.61824941635,48438.87265586853,45730.61824941635,2706.908933401108,1.127291917800903,0.0
15800,2.9636233,3.477741,,,,,,,,,,,,,,
15900,0.7353315,3.450971,,,,,,,,,,,,,,
16000,0.90075076,3.4543061,,,,,,,,,,,,,,
16100,0.67650807,3.444369,,,,,,,,,,,,,,
16200,0.61989206,3.4919348,,,,,,,,,,,,,,
16300,1.027724,3.4022067,,,,,,,,,,,,,,
16399,,,0.6229664,0.6188636388941468,0.6188738,0.5868198715782359,5348.0,0.54066503,0.5483314037332684,2472.0,47486.959975242615,50297.71550941467,47486.959975242615,2809.355283260345,1.17323899269104,0.0
16400,0.70352745,3.4966612,,,,,,,,,,,,,,
16500,1.4187125,3.3896832,,,,,,,,,,,,,,
16600,1.4320029,3.3657799,,,,,,,,,,,,,,
16700,0.82988113,3.377876,,,,,,,,,,,,,,
16800,0.88689655,3.3852298,,,,,,,,,,,,,,
16900,1.0036737,3.3243954,,,,,,,,,,,,,,
17000,1.0046012,3.3459399,,,,,,,,,,,,,,
17100,0.7633658,3.3783128,,,,,,,,,,,,,,
17171,,,0.5933541,0.5957759192595895,0.603025,0.5786124656013132,5348.0,0.5239378,0.5385818455101253,2472.0,49237.343066453934,52150.58144116402,49237.343066453934,2911.7819616794586,1.219876766204834,0.0
17200,2.128827,3.3055134,,,,,,,,,,,,,,
17300,0.62638444,3.3106153,,,,,,,,,,,,,,
17400,0.8054953,3.3194332,,,,,,,,,,,,,,
17500,1.1902171,3.406281,,,,,,,,,,,,,,
17600,0.64525676,3.339658,,,,,,,,,,,,,,
17700,0.6443792,3.3539855,,,,,,,,,,,,,,
17800,0.5078171,3.2571247,,,,,,,,,,,,,,
17853,,,0.5956418,0.598798655275978,0.5902176,0.5722396562545261,5348.0,0.5104716,0.5315337273779782,2472.0,50986.902705192566,54032.41638660431,50986.902705192566,3044.001294374466,1.2666959762573242,0.0
17900,0.6431373,3.3331409,,,,,,,,,,,,,,
18000,2.4552424,3.3198268,,,,,,,,,,,,,,
18100,0.6766609,3.289735,,,,,,,,,,,,,,
18200,1.9099631,3.2527096,,,,,,,,,,,,,,
18300,1.1596823,3.324972,,,,,,,,,,,,,,
18400,1.0953448,3.2884183,,,,,,,,,,,,,,
18457,,,0.57970744,0.5988017522762412,0.57927424,0.5664461932119925,5348.0,0.49865213,0.5248715292588304,2472.0,52734.31152224541,55882.65109109879,52734.31152224541,3146.7707109451294,1.314439058303833,0.0
18500,0.5708939,3.2615058,,,,,,,,,,,,,,
18600,1.4473883,3.3128047,,,,,,,,,,,,,,
18700,0.5493787,3.1800985,,,,,,,,,,,,,,
18800,0.7760844,3.2431266,,,,,,,,,,,,,,
18900,1.112648,3.2165165,,,,,,,,,,,,,,
19000,0.5912307,3.22934,,,,,,,,,,,,,,
19100,0.7532826,3.2255015,,,,,,,,,,,,,,
19200,0.94938815,3.2125227,,,,,,,,,,,,,,
19233,,,0.56118786,0.582719491424294,0.56579113,0.55784290059383,5348.0,0.484663,0.5161984847561595,2472.0,54484.88443183899,57736.24423480034,54484.88443183899,3249.733587026596,1.3618006706237793,0.0
19300,0.65160096,3.2080534,,,,,,,,,,,,,,
19400,0.65667886,3.221315,,,,,,,,,,,,,,
19500,0.63065195,3.2074602,,,,,,,,,,,,,,
19600,0.604858,3.1410673,,,,,,,,,,,,,,
19700,1.0290962,3.2138014,,,,,,,,,,,,,,
19800,0.48943388,3.2070947,,,,,,,,,,,,,,
19900,0.89458704,3.1916387,,,,,,,,,,,,,,
19915,,,0.5634049,0.5770489993098689,0.55454487,0.5517983874861199,5348.0,0.47259852,0.5106128003574838,2472.0,56233.52279806137,59596.54771351814,56233.52279806137,3361.342589378357,1.4087755680084229,0.0
20000,1.0917286,3.242869,,,,,,,,,,,,,,
20100,0.5298541,3.2107902,,,,,,,,,,,,,,
20200,1.5029575,3.2201366,,,,,,,,,,,,,,
20300,0.81863934,3.1934106,,,,,,,,,,,,,,
20400,1.1646249,3.2003906,,,,,,,,,,,,,,
20500,0.70188504,3.1291823,,,,,,,,,,,,,,
20532,,,0.55374134,0.577166535031993,0.5451573,0.5455897262588713,5348.0,0.46273902,0.5049052464810189,2472.0,57981.42954325676,61446.52868390083,57981.42954325676,3463.359912633896,1.4571430683135986,0.0
20600,1.4658793,3.163504,,,,,,,,,,,,,,
20700,1.3406998,3.16389,,,,,,,,,,,,,,
20800,0.85821867,3.1004422,,,,,,,,,,,,,,
20900,0.99220765,3.1805727,,,,,,,,,,,,,,
21000,0.6542657,3.1316917,,,,,,,,,,,,,,
21100,0.8582563,3.1296706,,,,,,,,,,,,,,
21200,0.88827837,3.1354547,,,,,,,,,,,,,,
21300,1.2473996,3.1250794,,,,,,,,,,,,,,
21322,,,0.5250867,0.5599004563325674,0.533353,0.5385603244339304,5348.0,0.45090258,0.4966587451506103,2472.0,59736.08706784248,63304.2351462841,59736.08706784248,3566.353263378144,1.5027127265930176,0.0
21400,1.3812009,3.124714,,,,,,,,,,,,,,
21500,0.80388594,3.1196165,,,,,,,,,,,,,,
21600,1.1162333,3.0891266,,,,,,,,,,,,,,
21700,0.93636316,3.1511116,,,,,,,,,,,,,,
21800,0.7378812,3.0850303,,,,,,,,,,,,,,
21900,0.9487218,3.05676,,,,,,,,,,,,,,
22000,0.9669261,3.0802941,,,,,,,,,,,,,,
22036,,,0.52265984,0.5545542179478558,0.5233049,0.5326316805870709,5348.0,0.44060194,0.4908699449556192,2472.0,61485.35461974144,65187.64473319054,61485.35461974144,3700.440731048584,1.5479404926300049,0.0
22100,0.6389028,3.037946,,,,,,,,,,,,,,
22200,0.7241884,3.0564291,,,,,,,,,,,,,,
22300,0.95395267,3.0420363,,,,,,,,,,,,,,
22400,0.82061535,3.049601,,,,,,,,,,,,,,
22500,1.7827739,3.03185,,,,,,,,,,,,,,
22600,0.79805785,3.026872,,,,,,,,,,,,,,
22621,,,0.521151,0.5581785404591301,0.5153523,0.5277748274030802,5348.0,0.43216068,0.4843093047346292,2472.0,63233.4480676651,67037.57705593109,63233.4480676651,3802.224509000778,1.5947542190551758,0.0
22700,1.2993789,3.1062717,,,,,,,,,,,,,,
22800,1.4236728,3.0083401,,,,,,,,,,,,,,
22900,0.8541908,3.0254755,,,,,,,,,,,,,,
23000,0.8380912,3.0535579,,,,,,,,,,,,,,
23100,0.96198386,3.0279567,,,,,,,,,,,,,,
23200,1.0922766,3.0085938,,,,,,,,,,,,,,
23300,0.9821458,3.0067809,,,,,,,,,,,,,,
23400,4.6274133,2.9403157,,,,,,,,,,,,,,
23413,,,0.49565,0.5377070035263134,0.5046372,0.5209675083281031,5348.0,0.421211,0.4754331444356428,2472.0,64987.36187624931,68893.21366930008,64987.36187624931,3903.8892052173615,1.6427223682403564,0.0
23500,0.66695964,3.0914953,,,,,,,,,,,,,,
23600,0.814212,3.036026,,,,,,,,,,,,,,
23700,0.8462793,2.9500406,,,,,,,,,,,,,,
23800,0.8990713,2.9020805,,,,,,,,,,,,,,
23900,0.7226781,2.963135,,,,,,,,,,,,,,
24000,0.7798674,2.9906404,,,,,,,,,,,,,,
24100,0.60522085,2.9416108,,,,,,,,,,,,,,
24133,,,,,,,,,,,66741.27648448944,,,,,0.0
