global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
4100,3.2353685,2.0341976,,,,,,,,,,,,,,
4200,4.737986,1.9824626,,,,,,,,,,,,,,
4300,2.8883574,2.0136576,,,,,,,,,,,,,,
4400,3.9545279,1.9884703,,,,,,,,,,,,,,
4500,3.264881,1.9954529,,,,,,,,,,,,,,
4546,,,0.14291188,0.1860682805065134,0.2332981,0.2619707430116352,5348.0,0.15905225,0.1957630044888591,2472.0,11716.324367284777,12921.427649736404,11716.324367284777,1204.633507490158,0.3990225791931152,0.0
4600,3.7099514,1.9472483,,,,,,,,,,,,,,
4700,3.203141,1.9016489,,,,,,,,,,,,,,
4800,8.417389,1.8801908,,,,,,,,,,,,,,
4900,4.9419026,1.9445604,,,,,,,,,,,,,,
5000,2.957011,1.9482906,,,,,,,,,,,,,,
5080,,,0.13086782,0.1694428336587416,0.2225752,0.2505576208178439,5348.0,0.14897287,0.1849572441248756,2472.0,13167.288658618929,14490.726135969162,13167.288658618929,1322.9117903709412,0.446596622467041,0.0
5100,3.7574196,1.8483498,,,,,,,,,,,,,,
5200,3.1634576,1.8607322,,,,,,,,,,,,,,
5300,3.9229126,1.9100401,,,,,,,,,,,,,,
5400,4.596659,1.7979351,,,,,,,,,,,,,,
5500,4.6502004,1.8697296,,,,,,,,,,,,,,
5600,4.316026,1.7906696,,,,,,,,,,,,,,
5605,,,0.12847117,0.1701158918200003,0.21273205,0.2408052913629121,5348.0,0.14022651,0.1755732943351004,2472.0,14618.935422182083,16061.39893746376,14618.935422182083,1441.8771924972534,0.4989991188049316,0.0
5700,5.398136,1.9219333,,,,,,,,,,,,,,
5800,3.1373396,1.8652874,,,,,,,,,,,,,,
5900,4.493006,1.8370934,,,,,,,,,,,,,,
6000,2.6189833,1.8164322,,,,,,,,,,,,,,
6100,3.2991042,1.8437146,,,,,,,,,,,,,,
6127,,,0.122439586,0.158163885877469,0.20444506,0.2318350794187225,5348.0,0.1326408,0.165661243474905,2472.0,16070.124136924744,17632.744202136993,16070.124136924744,1561.9730999469757,0.5514047145843506,0.0
6200,4.636584,1.8077852,,,,,,,,,,,,,,
6300,3.7823193,1.7854474,,,,,,,,,,,,,,
6400,7.3783445,1.6506897,,,,,,,,,,,,,,
6500,3.021098,1.8052408,,,,,,,,,,,,,,
6600,2.7524984,1.6658689,,,,,,,,,,,,,,
6643,,,0.12145505,0.1562191679637006,0.1971852,0.2241104620286776,5348.0,0.126504,0.1584506327057055,2472.0,17518.03543281555,19199.8845705986,17518.03543281555,1681.1429154872894,0.6022777557373047,0.0
6700,4.415441,1.7552509,,,,,,,,,,,,,,
6800,2.519431,1.7007787,,,,,,,,,,,,,,
6900,3.1188927,1.7578019,,,,,,,,,,,,,,
7000,3.9477682,1.7148756,,,,,,,,,,,,,,
7100,2.8331609,1.8496495,,,,,,,,,,,,,,
7159,,,0.113096334,0.1482662825393559,0.19076112,0.2177955873123159,5348.0,0.12087557,0.1530883756829768,2472.0,18966.484931707382,20769.293861866,18966.484931707382,1802.043633699417,0.6532795429229736,0.0
7200,4.967676,1.6506598,,,,,,,,,,,,,,
7300,3.3772893,1.7139494,,,,,,,,,,,,,,
7400,3.0920897,1.7081885,,,,,,,,,,,,,,
7500,3.4442012,1.7474154,,,,,,,,,,,,,,
7600,3.994362,1.7158333,,,,,,,,,,,,,,
7672,,,0.1055269,0.1375733710569655,0.18514921,0.2109303336069135,5348.0,0.11614268,0.1477667418195113,2472.0,20416.256044387817,22338.9997587204,20416.256044387817,1921.916582107544,0.7064051628112793,0.0
7700,3.365266,1.6656202,,,,,,,,,,,,,,
7800,3.3226562,1.6303579,,,,,,,,,,,,,,
7900,3.0073042,1.7075571,,,,,,,,,,,,,,
8000,4.186024,1.689647,,,,,,,,,,,,,,
8100,2.3641205,1.6898794,,,,,,,,,,,,,,
8185,,,0.09580183,0.12821409009103,0.18036304,0.205938299618597,5348.0,0.11205466,0.1427091584912558,2472.0,21869.74385237693,23911.682005643845,21869.74385237693,2041.0474438667293,0.7617659568786621,0.0
8200,6.3866906,1.7382623,,,,,,,,,,,,,,
8300,4.833499,1.7350698,,,,,,,,,,,,,,
8400,3.4230936,1.622131,,,,,,,,,,,,,,
8500,2.272056,1.668197,,,,,,,,,,,,,,
8600,5.9789186,1.6917807,,,,,,,,,,,,,,
8696,,,0.09295538,0.1228840862832537,0.17630368,0.2016897600540723,5348.0,0.10861208,0.1389108931001564,2472.0,23317.31544685364,25480.038235902783,23317.31544685364,2161.771135568619,0.8139851093292236,0.0
8700,6.1383343,1.7066737,,,,,,,,,,,,,,
8800,6.1123676,1.6939391,,,,,,,,,,,,,,
8900,3.8239245,1.6795614,,,,,,,,,,,,,,
9000,5.7938676,1.6131266,,,,,,,,,,,,,,
9100,4.745222,1.5587485,,,,,,,,,,,,,,
9200,3.783164,1.6500022,,,,,,,,,,,,,,
9208,,,0.09876362,0.1308881521927543,0.17249748,0.1979722879351132,5348.0,0.10545781,0.135782909836898,2472.0,24769.221541166306,27051.125339746475,24769.221541166306,2280.884719371796,0.8732695579528809,0.0
9300,3.4117389,1.6496979,,,,,,,,,,,,,,
9400,4.2687325,1.6906238,,,,,,,,,,,,,,
9500,3.3754299,1.6251849,,,,,,,,,,,,,,
9600,4.0364366,1.7156856,,,,,,,,,,,,,,
9700,3.2053006,1.6533743,,,,,,,,,,,,,,
9718,,,0.090771005,0.118622455900466,0.16908926,0.195017621783421,5348.0,0.102611005,0.1319846444457985,2472.0,26221.374891281128,28624.430406570435,26221.374891281128,2401.974613428116,0.9265792369842528,0.0
9800,3.1305676,1.6217058,,,,,,,,,,,,,,
9900,2.644062,1.654438,,,,,,,,,,,,,,
10000,3.2185476,1.6283202,,,,,,,,,,,,,,
10100,4.4321413,1.6460121,,,,,,,,,,,,,,
10200,3.9174178,1.5759958,,,,,,,,,,,,,,
10225,,,0.09425516,0.1236200935947685,0.16552298,0.1907594264471588,5348.0,0.10020629,0.128998842239961,2472.0,27671.763080120087,30195.208826065063,27671.763080120087,2522.3031425476074,0.980269193649292,0.0
10300,3.260662,1.6418829,,,,,,,,,,,,,,
10400,3.3267014,1.6873174,,,,,,,,,,,,,,
10500,2.8404913,1.5846859,,,,,,,,,,,,,,
10600,3.449265,1.532814,,,,,,,,,,,,,,
10700,3.1445916,1.5864654,,,,,,,,,,,,,,
10732,,,0.09070335,0.1164252906635975,0.16254063,0.187099888958625,5348.0,0.0979945,0.1264598947860175,2472.0,29123.27091860771,31765.64632105828,29123.27091860771,2641.1698491573334,1.0352554321289062,0.0
10800,3.5633354,1.5633942,,,,,,,,,,,,,,
10900,3.0153341,1.5969322,,,,,,,,,,,,,,
11000,3.5774524,1.5911695,,,,,,,,,,,,,,
11100,6.724459,1.649423,,,,,,,,,,,,,,
11200,4.211466,1.6303478,,,,,,,,,,,,,,
11239,,,0.07457122,0.1005452886852597,0.16009146,0.1844831748177473,5348.0,0.09616686,0.1234740925801799,2472.0,30573.6516301632,33335.94684553146,30573.6516301632,2761.02921462059,1.087702989578247,0.0
11300,3.124872,1.6172795,,,,,,,,,,,,,,
11400,3.4165795,1.5500351,,,,,,,,,,,,,,
11500,3.7079172,1.5287929,,,,,,,,,,,,,,
11600,2.6363363,1.6419375,,,,,,,,,,,,,,
11700,10.983283,1.5420079,,,,,,,,,,,,,,
11743,,,0.08373128,0.1100240755211083,0.15770563,0.1817795587312315,5348.0,0.09457083,0.1218694777892876,2472.0,32022.373730897903,34904.579045295715,32022.373730897903,2880.8783435821533,1.1405246257781982,0.0
11800,2.95226,1.6366961,,,,,,,,,,,,,,
11900,4.027451,1.6772182,,,,,,,,,,,,,,
12000,3.2655733,1.5468346,,,,,,,,,,,,,,
12100,3.8292968,1.6039174,,,,,,,,,,,,,,
12200,3.1218724,1.6155797,,,,,,,,,,,,,,
12247,,,0.10888605,0.141340724548852,0.15546994,0.179269058079467,5348.0,0.092727534,0.1184977555704507,2472.0,33474.23487520218,36475.9331882,33474.23487520218,3000.3098015785217,1.193382978439331,0.0
12300,4.7701445,1.4973129,,,,,,,,,,,,,,
12400,3.897752,1.5968281,,,,,,,,,,,,,,
12500,4.277681,1.5644739,,,,,,,,,,,,,,
12600,3.8329048,1.5661013,,,,,,,,,,,,,,
12700,15.180866,1.507026,,,,,,,,,,,,,,
12751,,,0.11464862,0.1474655401166889,0.15345563,0.1769420170907159,5348.0,0.09102152,0.1166494018239798,2472.0,34925.82845950127,38046.29794716835,34925.82845950127,3119.01753783226,1.2485449314117432,0.0
12800,6.3195257,1.4341054,,,,,,,,,,,,,,
12900,3.4752748,1.5652878,,,,,,,,,,,,,,
13000,2.5640876,1.49046,,,,,,,,,,,,,,
13100,4.9152665,1.6529852,,,,,,,,,,,,,,
13200,4.1800036,1.6124151,,,,,,,,,,,,,,
13258,,,0.1302081,0.1682177934027879,0.15166947,0.1748563703954038,5348.0,0.08973176,0.1156338228424024,2472.0,36374.63309884071,39614.997596263885,36374.63309884071,3238.8478376865387,1.3049046993255615,0.0
13300,3.3584325,1.427323,,,,,,,,,,,,,,
13400,2.629688,1.4703349,,,,,,,,,,,,,,
13500,4.2592497,1.6013082,,,,,,,,,,,,,,
13600,3.7456625,1.6465303,,,,,,,,,,,,,,
13700,5.9669023,1.5972564,,,,,,,,,,,,,,
13762,,,0.117341764,0.1487262215261791,0.14993922,0.1728672814174673,5348.0,0.08836187,0.1134401722421952,2472.0,37822.7752327919,41181.76566386223,37822.7752327919,3357.412359237671,1.3582432270050049,0.0
13800,2.9393759,1.5626844,,,,,,,,,,,,,,
13900,4.6494603,1.50723,,,,,,,,,,,,,,
14000,4.599484,1.6059972,,,,,,,,,,,,,,
14100,7.772646,1.5952249,,,,,,,,,,,,,,
14200,9.408929,1.4427375,,,,,,,,,,,,,,
14266,,,0.1091662,0.142568447774821,0.14816129,0.1714092598850963,5348.0,0.0869988,0.1115105721771982,2472.0,39275.69805717468,42754.54130601883,39275.69805717468,3477.20320224762,1.411616563796997,0.0
14300,6.594321,1.5056762,,,,,,,,,,,,,,
14400,3.3061564,1.6198841,,,,,,,,,,,,,,
14500,5.1786003,1.4677981,,,,,,,,,,,,,,
14600,5.1062484,1.6235832,,,,,,,,,,,,,,
14700,7.0668874,1.5792645,,,,,,,,,,,,,,
14770,,,0.09855343,0.1301645477384202,0.14657632,0.1700960749287886,5348.0,0.0858479,0.1100887616029898,2472.0,40724.20050191879,44322.368387937546,40724.20050191879,3596.4453449249268,1.46756911277771,0.0
14800,2.8807774,1.564149,,,,,,,,,,,,,,
14900,3.5213993,1.5223424,,,,,,,,,,,,,,
15000,3.0990536,1.5738668,,,,,,,,,,,,,,
15100,5.6199265,1.5592254,,,,,,,,,,,,,,
15200,3.1171682,1.4395368,,,,,,,,,,,,,,
15276,,,0.10797566,0.1401424017118619,0.14511377,0.1691401535267706,5348.0,0.084839076,0.1082607194361505,2472.0,42171.62354612351,45889.2377204895,42171.62354612351,3715.809475660324,1.541703701019287,0.0
15300,3.1340277,1.5793766,,,,,,,,,,,,,,
15400,4.112428,1.4862866,,,,,,,,,,,,,,
15500,4.3411674,1.4748456,,,,,,,,,,,,,,
15600,2.5292997,1.5201205,,,,,,,,,,,,,,
15700,4.100947,1.5286355,,,,,,,,,,,,,,
15778,,,0.10117597,0.1336110633911699,0.14395243,0.1676917877661372,5348.0,0.08382092,0.1075498141490463,2472.0,43622.090099573135,47460.09311437607,43622.090099573135,3836.080474615097,1.651474952697754,0.0
15800,8.476522,1.4886831,,,,,,,,,,,,,,
15900,8.899237,1.5091087,,,,,,,,,,,,,,
16000,3.5446448,1.5675397,,,,,,,,,,,,,,
16100,3.0467792,1.5328201,,,,,,,,,,,,,,
16200,2.9404147,1.4750556,,,,,,,,,,,,,,
16279,,,0.10026494,0.1331485479339112,0.14273019,0.1654902718099744,5348.0,0.08277819,0.1060264456766802,2472.0,45072.23159432411,49031.73133420944,45072.23159432411,3957.51491355896,1.7056176662445068,0.0
16300,4.2849183,1.5027122,,,,,,,,,,,,,,
16400,6.083431,1.459621,,,,,,,,,,,,,,
16500,2.5810888,1.445227,,,,,,,,,,,,,,
16600,2.9722202,1.3928729,,,,,,,,,,,,,,
16700,3.1350343,1.5730845,,,,,,,,,,,,,,
16780,,,0.10232391,0.1331180124223602,0.14158827,0.1638970694732776,5348.0,0.08170246,0.1049093087969451,2472.0,46523.40898966789,50603.0392935276,46523.40898966789,4077.57967543602,1.7632060050964355,0.0
16800,3.2719984,1.4690422,,,,,,,,,,,,,,
16900,4.5174923,1.5174359,,,,,,,,,,,,,,
17000,2.6274993,1.5081352,,,,,,,,,,,,,,
17100,4.8970685,1.4727546,,,,,,,,,,,,,,
17200,2.2977138,1.507435,,,,,,,,,,,,,,
17284,,,0.105329,0.1375925735151036,0.14057718,0.1624873267995944,5348.0,0.0808753,0.1032843824264213,2472.0,47972.730486392975,52170.90823197365,47972.730486392975,4196.062940597534,1.81917142868042,0.0
17300,3.2290256,1.5666146,,,,,,,,,,,,,,
17400,4.4726334,1.5218167,,,,,,,,,,,,,,
17500,2.5304377,1.5639246,,,,,,,,,,,,,,
17600,2.9030693,1.5536778,,,,,,,,,,,,,,
17700,4.751667,1.3689317,,,,,,,,,,,,,,
17785,,,0.1036372,0.1340626667683159,0.13957968,0.1616376188866895,5348.0,0.08005442,0.1029390855726849,2472.0,49420.26435852051,53738.08385038376,49420.26435852051,4315.641671419144,1.87354040145874,0.0
17800,3.1327333,1.5018361,,,,,,,,,,,,,,
17900,7.2731256,1.5718964,,,,,,,,,,,,,,
18000,8.913381,1.495028,,,,,,,,,,,,,,
18100,3.8075192,1.5353831,,,,,,,,,,,,,,
18200,5.130163,1.4031829,,,,,,,,,,,,,,
18286,,,0.098283164,0.1307249983186495,0.13857003,0.1602954666151692,5348.0,0.0793922,0.1019235065911075,2472.0,50870.86095356941,55308.129996061325,50870.86095356941,4435.027374982834,1.9292707443237305,0.0
18300,6.167873,1.4787893,,,,,,,,,,,,,,
18400,6.042805,1.4631644,,,,,,,,,,,,,,
18500,4.25715,1.4914216,,,,,,,,,,,,,,
18600,3.59527,1.4372773,,,,,,,,,,,,,,
18700,4.1962276,1.4944453,,,,,,,,,,,,,,
18782,,,0.09832798,0.1312468623066039,0.13766463,0.1594457587022642,5348.0,0.07865977,0.1019844413300022,2472.0,52318.012860774994,56874.49207186699,52318.012860774994,4554.17279958725,1.98544716835022,0.0
18800,3.1969306,1.488833,,,,,,,,,,,,,,
18900,4.910744,1.4896085,,,,,,,,,,,,,,
19000,4.176499,1.4595834,,,,,,,,,,,,,,
19100,4.7659507,1.4482875,,,,,,,,,,,,,,
19200,2.4799814,1.4639901,,,,,,,,,,,,,,
19283,,,0.093548745,0.1246987010668214,0.13680424,0.1584705257567711,5348.0,0.07804654,0.1009079276095302,2472.0,53764.968980550766,58440.75848031044,53764.968980550766,4673.414916992188,2.0454659461975098,0.0
19300,2.85698,1.4466107,,,,,,,,,,,,,,
19400,3.319626,1.5210284,,,,,,,,,,,,,,
19500,2.4596918,1.4022988,,,,,,,,,,,,,,
19600,2.9319584,1.5581118,,,,,,,,,,,,,,
19700,3.1317909,1.5168195,,,,,,,,,,,,,,
19783,,,0.0976666,0.1282076100138353,0.13600948,0.1574759812678028,5348.0,0.07734005,0.1005829423354254,2472.0,55212.78796505928,60008.908133506775,55212.78796505928,4793.680657148361,2.1020185947418213,0.0
19800,5.903762,1.4967688,,,,,,,,,,,,,,
19900,2.79537,1.556899,,,,,,,,,,,,,,
20000,2.5592058,1.4135956,,,,,,,,,,,,,,
20100,3.120659,1.5627334,,,,,,,,,,,,,,
20200,3.3459275,1.5227933,,,,,,,,,,,,,,
20283,,,,,,,,,,,56659.88659834862,,,,,0.0
